Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread,hy_ccc_spread,corp_bond_spread
2019-10-21,0.7502717569839125,1.3711714553117202,-1.9227259295073706,1.8898727019389536,0.006264646702975654,-0.9451148397783471,0.612114720373341,1.5038954791259855,0.752794449986803,-0.5361951578309362,-0.9804616897922335,-2.279555745818357,0.22248455309105236,-1.1458674710598822,-0.26864015353094434,1.1646836808484917,-0.11411188205692233
2019-10-22,-0.4284958487956995,1.3616541668782816,-1.8964375745696227,1.8591461778638294,0.017585444347512934,-0.9343659087028693,0.5998755272470317,1.4770593059156463,0.7399237046752614,-0.5245610993696598,-0.9659939354975638,-2.2152839926670795,0.23254543216904597,-1.1321255680206275,-0.26024017450592957,1.1464825126861105,-0.11581389507594791
2019-10-23,0.2934651242995372,1.3533938233509228,-1.8719167711706695,1.8300401106196353,0.029096920821239748,-0.9240741448385479,0.5876510223169593,1.4510712624504953,0.7271461944841673,-0.5129693532738808,-0.9517430251779525,-2.155078023713991,0.24276871597835228,-1.1186203050812622,-0.25181530536099395,1.1286515306567424,-0.11751748932151922
2019-10-24,0.19143155872533982,1.3465008080721548,-1.8491308273440994,1.8024804445784344,0.04081093191830163,-0.9142722724094836,0.5754334247237717,1.425881244564845,0.7144552271571329,-0.5014266610133437,-0.9377000288165244,-2.098501605231975,0.25316200986336734,-1.1053432180267941,-0.24336317274626781,1.111173475522547,-0.11922268170419871
2019-10-25,0.43175090250213266,1.341113271067921,-1.828062672882189,1.7764049242180773,0.05274024086406461,-0.9050009629114087,0.5632146514019503,1.4014432210637469,0.7018441616747161,-0.4899438485483247,-0.923856414872938,-2.0451813744153666,0.2637333864200277,-1.0922862446640582,-0.23488133960319404,1.0940320741287923,-0.12092948921269214
2019-10-28,0.5971957783978316,1.3374044641183385,-1.8087114059867593,1.7517624006723547,0.06489861552402508,-0.8963107257984381,0.5509862644067481,1.3777148245216573,0.6893063878046649,-0.47853747887791614,-0.9102040238818142,-1.9947956242592708,0.2744914244761822,-1.0794417001489096,-0.22636730037443567,1.0772119632643422,-0.12263792891481809
2019-10-29,-0.13273922621909626,1.335592730943594,-1.7910933161551195,1.7285123719982383,0.07730093861343437,-0.88826440191767,0.5387394110545801,1.3546569924906378,0.6768353051175703,-0.467232311268769,-0.8967350439625077,-1.9470654421474207,0.28544525212197,-1.066802254134849,-0.2178184759116932,1.060698620365187,-0.12434801795846358
2019-10-30,0.32472739768605363,1.3359553379927604,-1.7752434654722928,1.706624749251796,0.08996333302875653,-0.8809404940371047,0.5264647553952513,1.3322336520991147,0.6644243012771379,-0.4560650470762666,-0.8834419880672758,-1.9017476395508799,0.2966045942994039,-1.0543609095858668,-0.20923220805358225,1.0444783003309819,-0.12605977357258386
2019-10-31,-0.37546003530094746,1.3388479871921308,-1.761217950167445,1.6860798501477923,0.10290330483406848,-0.874437680066964,0.5141523991844318,1.3104114421511444,0.6520667293973653,-0.4450901930271845,-0.8703176728118381,-1.8586290599458817,0.3079798255357977,-1.042110983111772,-0.20060575384299487,1.028537977812119,-0.12777321306817666
2019-11-01,1.0491531138596353,1.3447329500989431,-1.7490970183133867,1.6668686323625437,0.11613990693758229,-0.8688810293683926,0.5017917900738416,1.289159467767227,0.6397558842378086,-0.43438953949665027,-0.8573551987472613,-1.8175219581546176,0.3195820284941118,-1.0300460866980032,-0.19193627935029023,1.0128652944004275,-0.12948835383928944
2019-11-04,0.3616092118433907,1.354220664587893,-1.738989295433837,1.6489931902478074,0.12969392711591063,-0.8644307241564053,0.4893716141508385,1.2684490833800903,0.6274849769824099,-0.42408808370869683,-0.844547931945636,-1.7782602205289777,0.3314230591171581,-1.0181601107141904,-0.18322085306524083,0.9974485102222305,-0.1312052133640362
2019-11-05,-0.20036549610678947,1.3681330583514737,-1.7310374792267635,1.6324675528547432,0.14358810481009385,-0.8612945548021238,0.47687966919072494,1.2482537005429695,0.6152471083181495,-0.4143820566519818,-0.8318894867837903,-1.7406962508379444,0.34351561926510354,-1.0064472080966773,-0.1744564388168022,0.9822764594895573,-0.13292380920560343
2019-11-06,0.013120112854139372,1.3876033074450729,-1.7254260262517709,1.6173188390847815,0.15784738207611254,-0.859746256837379,0.4643027139678926,1.2285486175477522,0.6030352394938109,-0.405591174784812,-0.8193737098198047,-1.70469838751859,0.3558733378905492,-0.9949017796099926,-0.16563988817545697,0.9673385096149899,-0.13464415901328686
2019-11-07,0.24713108394832278,1.3663220689100406,-1.6928294780606243,1.587900361573234,0.151875685086907,-0.8476910627841949,0.45754702107079553,1.2084503177636967,0.5908351982587806,-0.3934298473139715,-0.8086233869982176,-1.6703523674534273,0.3434412833612393,-0.9792319220779544,-0.1541947868247709,0.956297607439645,-0.1462847184071346
2019-11-08,0.21016197664513683,1.3456861927169663,-1.661529139063216,1.5595359072962687,0.14589245138963733,-0.8357780081484862,0.45081502974086934,1.1888013282278207,0.5786460230804775,-0.38116379684295837,-0.7979883168401309,-1.6373389218118728,0.3308631376460188,-0.9637986828703069,-0.14259296131499397,0.9457136539389804,-0.15815172634460775
2019-11-11,-0.31879547694708565,2.6568386885195068,-0.17666631333439142,1.8624432868540024,-3.358589013270012,-4.317769873272326,0.7400402774447933,1.9048692244042316,0.8996994926151555,-0.5677964219579682,-0.15008844483009584,-2.9016837134391023,1.4354913155661837,0.3149635803172509,1.8790273400960489,1.2335329200958067,0.6841073278534111
