period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p
1987,0.0,-0.05,,0.28596770763397217,0.28288599848747253,0.014144300483167171,0.002500000000000001,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06
1998,0.0,-0.05,,0.34592440724372864,0.3434631824493408,0.01717315800487995,0.002500000000000001,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06
2001,0.004032258064516129,-0.04596774193548388,-0.04921560361981392,0.07505206018686295,0.06871431320905685,0.0034541990607976913,0.006129032258064516,18.307532170947546,1.879625259770693e-05,0.008130103491993217,0.9281544389087522,18.221172873776606,0.00011048990077459806
2008,0.0,-0.05,,0.17902672290802002,0.17706726491451263,0.008853363804519176,0.002500000000000001,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06
2011,0.0,-0.05,,0.10225707292556763,0.09421002119779587,0.004710500594228506,0.002500000000000001,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06
2015,0.0,-0.05,,0.2782692313194275,0.2777542769908905,0.013887714594602585,0.002500000000000001,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06
2020,0.0,-0.05,,0.2288122922182083,0.2268829196691513,0.011344145983457565,0.002500000000000001,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06
2022,0.0,-0.05,,0.14382465183734894,0.14175935089588165,0.007087967824190855,0.0025000000000000005,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06
