Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread,hy_ccc_spread,corp_bond_spread
2015-01-02,-0.1443202087820947,-1.6496979271322996,-0.20690147215015398,1.3806103575979367,1.6468453174864932,1.6671014997321663,-0.9394477057146353,-1.0605149216155267,1.3398981168586128,-1.5299687388409553,1.2969207741637587,0.0,-0.6557770312462405,-1.5508524546824642,-1.4370948853387222,1.3627947427231313,0.8860912770696765
2015-01-05,-2.0810290880523525,-1.587612824611093,-0.17374889710482286,1.3506495852708498,1.5927260199361308,1.6065666219588315,-0.9575224136092156,-1.0918684489604775,1.2979589066315342,-1.4759806057444775,1.26807986893725,0.0,-0.6638711237693659,-1.4951117017730482,-1.3954922023333238,1.342341407047643,0.8731934420966782
2015-01-06,-1.0176727977318092,-1.5298041760277539,-0.13779456365202097,1.3240609421237677,1.5426930652374882,1.55038871593772,-0.9761471857186754,-1.1249221291794045,1.2580532342189448,-1.4253564512292118,1.2421035217247223,0.0,-0.6720670972868567,-1.4428590390904563,-1.3559672726784573,1.3267226590629557,0.8644526491246814
2015-01-07,1.2111143218849583,-1.4757394835594275,-0.09805806756879437,1.3010818994560898,1.496369347885484,1.4980588353147175,-0.9953555582585302,-1.1598568850665874,1.2199858475568663,-1.3777205010509344,1.219189829784674,0.0,-0.6803678811413073,-1.3936887399644413,-1.3183265614736233,1.316884487834123,0.8616033618819351
2015-01-08,1.9054956413992972,-1.4249734685101858,-0.05299989400012979,1.282116111995666,1.453458621176583,1.44915649265568,-1.0151840047930003,-1.1968819615744302,1.1835857683041848,-1.332754853557806,1.1996720095173192,0.0,-0.6887765200952899,-1.3472568406393708,-1.2824005358520696,1.31431670133217,0.8677473536285955
2015-01-09,-1.0847910500154327,-1.3771303776751251,-1.0877919644037356e-14,1.2678044474022307,1.4137361133853152,1.403332985495817,-1.035672277714302,-1.2362409236393026,1.1487024664254242,-1.2901889936890802,1.1840754471939299,0.0,-0.6972961803473334,-1.3032694143015735,-1.24803993791681,1.321425971291672,0.8890008889983378
2015-01-12,-1.0632715840961353,-3.977388390626736,-2.313763856721384,2.38960704144804,1.418204566685229,1.1247924394464153,1.2770708803111788,-0.3207355556179535,-1.3516912400417291,-2.34301297565485,3.528569529069965,7.874007801276031,2.1230709365886202,-3.1863831607229924,-1.415141116572782,3.026195788102029,2.840258230368733
2015-01-13,-0.46072148711149696,-3.513837853640103,-2.195285199785427,2.260568148436216,1.3689556573435773,1.0901626032193428,1.237036200574684,-0.31493640043928267,-1.3487925472335303,-2.2189706223644468,3.194686736111605,5.522680482668917,2.0172060160839185,-2.924350646711341,-1.3691232656182735,2.7949018897096223,2.643534778807866
2015-01-14,-0.8318153060193416,-3.1725931069523,-2.0906194429260876,2.147356218575646,1.3224025159575041,1.0568116880859737,1.1988202349184574,-0.30915612497762324,-1.3459057948277409,-2.1097185489495893,2.9340108828093525,4.472135940771501,1.9224000587248629,-2.7121798346989974,-1.32570265172776,2.6044281888060565,2.4778876498887046
2015-01-15,-1.2382035528018085,-2.907182015737967,-1.9972356586580111,2.046908514943787,1.278252663886025,1.024626643214325,1.162251998107409,-0.3033941216516159,-1.3430308919339253,-2.0124579964143687,2.722818235273663,3.8405728646153423,1.8367260836466173,-2.5355372292985736,-1.2846333435044197,2.4437757461254694,2.3356660585503364
2015-01-16,1.423721120233793,-2.692638794528144,-1.913224452975075,1.956946443281598,1.2362540102542827,0.9935058985443488,1.127180850259237,-0.2976497906932431,-1.3401677486296961,-1.9250914996224462,2.546947478165512,3.4058772664602475,1.758696310943624,-2.385283633948052,-1.2457071227368388,2.305707760963948,2.2116249166756563
2015-01-20,0.049100869303734494,-2.514190022781651,-1.8371173070812832,1.8757369453060768,1.196187740913696,0.9633577427515183,1.0934733814679283,-0.2919225398205096,-1.3373162759474435,-1.8460136714617386,2.397353029467913,3.0822069963241407,1.687141012353359,-2.2552797989168227,-1.2087481777490345,2.1852417534996587,2.1020311465463477
2015-01-21,0.439926663207115,-2.362458387070726,-1.767766952960621,1.8019375895385763,1.1578626618442274,0.9340989550235281,1.0610108531721514,-0.286211783918146,-1.3344763858612938,-1.7739740231153112,2.2679508240988713,2.8284271206149327,1.621125885919124,-2.1412288015876855,-1.173609172836283,2.0788206577560504,2.004145082163337
2015-01-22,1.7421606914145478,-2.2311655572539184,-1.704266004192627,1.7344928588214712,1.1211106550209997,0.9056536425852221,1.0296870814347063,-0.28051694472601524,-1.3316479912742283,-1.7079843321752615,2.154479017733608,2.622022117013553,1.5598942626098966,-2.0400219002634343,-1.1401684916827781,1.9838287979818698,1.9159040195974515
2015-01-23,-0.7986431540432469,-2.1159277798784797,-1.6458904045723646,1.6725629194123368,1.0857829939096897,0.8779522457119574,0.9994066736983976,-0.27483745053480596,-1.32883100600566,-1.6472545392927003,2.053852954901286,2.4494897398976687,1.5028257793097868,-1.9493479930923523,-1.1083285506377927,1.89829507502195,1.8357209143446267
2015-01-26,0.21066015554590944,-2.0135785432052904,-1.5920595043309524,1.6154736825799945,1.0517473293547954,0.8509306795082774,0.9700835502916387,-0.26917273588862994,-1.3260253447787393,-1.5911474959499767,1.9637795071628694,2.302172884157559,1.4494062460362735,-1.8674497254289435,-1.078015171520296,1.820703438725921,1.7623517589205404
