Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread,hy_ccc_spread,corp_bond_spread
2022-01-03,0.5423762208317919,1.444154205133666,-1.3695572456529086,1.3221660518157774,1.3198350166629416,1.3371385887420255,1.709463725904779,1.3153884353845977,1.3157384488200916,1.4525877520194397,-1.6319581422882299,-0.26037781600542304,-0.2508388389020202,-1.4181084478263253,-0.9841216658359092,1.7053557703054683,1.696593411975221
2022-01-04,-0.26404102263735985,1.4006066565085522,-1.352525069917109,1.2873388218837591,1.2807287805035985,1.294368079782275,1.6417803534826414,1.2938216125924462,1.2798382531449009,1.41107764345014,-1.5788131030415133,-0.22360679104342376,-0.22214882530226343,-1.3731250074993777,-1.0693729004886168,1.637878068370562,1.629194752672295
2022-01-05,-2.339431068217771,1.3598557310294093,-1.3411519273576495,1.2549297237343575,1.2434257396503487,1.2536879140757173,1.5790861651431167,1.2728713105391318,1.246234866527655,1.371642883861217,-1.5289399340108796,-0.18107148407222104,-0.1919547125277449,-1.3304989321263583,-1.1702594025050832,1.5753594417559922,1.566732467495358
2022-01-06,-0.23232173276313728,1.321706339554027,-1.3367905832402207,1.224908936046455,1.2077622221988855,1.214893606613733,1.5207224928072811,1.2525045227048266,1.214862067677999,1.3340911882029705,-1.4819791136325458,-0.12700011594120494,-0.15987141424547227,-1.2899945033883669,-1.292910385908007,1.5171462669827402,1.5085554425668466
2022-01-07,-0.5793931352257825,1.2860103531909834,-1.341609408383038,1.1973041721221047,1.1735939540157712,1.1778063667252743,1.4661447973371484,1.2326906523462742,1.1857002422763219,1.2982540479573133,-1.4376238193242865,0.0,-0.12537553804798152,-1.2514069460739616,-1.4474986792496911,1.462697943529123,1.4541250488309565
2022-01-10,-0.2939016439312393,2.3366990121423714,-2.615129022346564,2.036201653620082,1.0615709081108962,1.140767827984578,1.6817691666460035,3.712876614028543,0.3740256428610023,3.237888912939466,-0.03667977294791754,0.0,0.6891993497207058,-2.041551261406687,0.1044577661238965,0.06918786366075931,-1.2284203783335639
2022-01-11,0.8943026812155926,2.2139203278255497,-2.453222128870431,1.9474626746163177,1.0294039767157497,1.106227014253317,1.615460247686727,3.3306460177736485,0.35203739879623763,2.9659688240014006,-0.0216029081007914,0.0,0.7044253452777494,-1.9513431222425626,0.11080752827231836,0.05857983868222321,-1.2138112576153401
2022-01-12,0.17220407846615735,2.1057073513443028,-2.3142001253407734,1.8672929461987005,0.9983603459332213,1.073070706881489,1.5539401186429211,3.03890899217019,0.3297817391783452,2.746949351115402,-0.0063173996532807485,0.0,0.7200439864371905,-1.8698753457996788,0.11718575647852851,0.047914304264443985,-1.1994953633237264
2022-01-13,-1.7187830636124846,2.0093234173756547,-2.1929936127772542,1.794391669644447,0.9683540751622488,1.0411930242392105,1.496583543508901,2.8063284872490564,0.307198379010418,2.56533810603705,0.009194664116418448,0.0,0.7360773661725134,-1.7958000372376695,0.12359343820232337,0.037186698089160364,-1.1854614954969815
2022-01-14,0.013322571111809456,1.9227144425024771,-2.0859892979933834,1.7277345791015644,0.9393097567781438,1.0105025833412744,1.4428721351400426,2.6149501633445973,0.2842195777264131,2.4113512490141162,0.024952546168843816,0.0,0.7525493352005884,-1.7280564424927611,0.13003158293347447,0.0263923017559509,-1.1716990408495553
2022-01-18,-2.0760199603210987,1.8443064542471206,-1.9905337783383703,1.6665059330461796,0.9111618231549862,0.9809214441188454,1.392371755802192,2.4536477433837818,0.26076836216021737,2.278465281259696,0.04097702559347249,0.0,0.7694856880846327,-1.6657993407745433,0.13650122315715646,0.015526227813058254,-1.158197933598793
2022-01-19,-1.0778049130207854,1.7728725319852332,-1.904629901780135,1.610050743604341,0.8838542052264623,0.9523845464354548,1.3447154917689825,2.3151095990215964,0.23675625495579022,2.1621415235612496,0.0572905861975949,0.0,0.7869143740618967,-1.6083487813980648,0.14300341536157204,0.0045834058249431785,-1.1449486194459875
2022-01-20,-1.188403797331446,1.7074428015087786,-1.8267432307793405,1.5578407431135608,0.8573403845768406,0.9248396777669151,1.2995906446057728,2.194306860319701,0.21208032878207964,2.0591124063375776,0.07391763305554915,0.0,0.8048657365820852,-1.555154216934621,0.14953924109031091,-0.006441432625736603,-1.1319420224156354
2022-01-21,-1.949286335823474,1.6472420790374822,-1.755674403483986,1.5094499729903856,0.8315839243983312,0.8982480640284719,1.2567286632614068,2.0876525720164016,0.18661932718585228,1.9669587543409277,0.09088474218333761,0.0,0.8233727863036279,-1.5057686341187901,0.15610980804198576,-0.01755377011565956,-1.1191695142883922
2022-01-24,0.33880549242371266,1.591645838741971,-1.6904725029727576,1.464537357456188,0.8065596288318959,0.8725857536426029,1.215897260494065,1.9925113185943053,0.1602284706290431,1.8838475414242792,0.10822094963302642,0.0,0.8424715132253645,-1.4598298480790255,0.1627162512199814,-0.02875932086504365,-1.1066228863910545
2022-01-25,-1.2014175950681858,1.540148691420741,-1.6303748277685202,1.4228345823083424,0.7822555812725115,0.8478460838791956,1.1768941731584177,1.906898840278419,0.1327323736917317,1.8083628239307974,0.12595808771952433,0.0,0.8622012447738353,-1.4170471233774045,0.16935973413533753,-0.040064049670967314,-1.09429432353152
