Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread,hy_ccc_spread,corp_bond_spread
2021-11-26,-3.1602315695535306,1.7301923630330478,-1.2856345418542736,1.728996821269671,1.1065052827204522,1.4609499568740711,-0.7649980783458945,0.47631230692706555,1.805510870873189,0.7471252038685032,-0.3347096865544165,-0.8336209317597661,-1.6078927676882135,-0.8643543050545928,1.0071487780701678,-1.6107745325136498,0.8713032360053994
2021-11-29,1.7086087849120948,1.6730604011653167,-1.2525433609712564,1.67007552866076,1.0907750275082704,1.416871854141515,-0.7391321856491272,0.45874973865836793,1.7378987099665522,0.7223206462806062,-0.30530894688665894,-0.8111071056538134,-1.5739100441607128,-0.8720333516917039,0.977926839269737,-1.5575269754050713,0.9194801393306957
2021-11-30,-2.4432451132986186,1.6206651004272052,-1.2217656773139394,1.6158925889815117,1.0753791385542226,1.3751011191192903,-0.7136350266416025,0.4412655216517582,1.6758336316770746,0.6978793237298015,-0.27414929682122247,-0.789753974479511,-1.5413585225893087,-0.8798059375522543,0.9497613235418156,-1.5075567228888058,0.9722836600232815
2021-12-01,-1.4799502264911237,1.5725731681495767,-1.1933032493623306,1.565971705741741,1.0603034623391283,1.335413158481112,-0.6884525641840544,0.4238428500498057,1.6186371679356761,0.6737559072516597,-0.2405989207599614,-0.7697261991783848,-1.5101311931293553,-0.8876744200939061,0.9226073399364496,-1.4605014605021673,1.0306304760887826
2021-12-02,1.7167701780405842,1.5284550509503494,-1.1672184328185493,1.5199385178369413,1.0455346556608918,1.2976124279405246,-0.6635310727996236,0.40646484305622455,1.5657622917031964,0.6499060774675399,-0.20366268315238006,-0.751285252218718,-1.4801319313859196,-0.8956412400160608,0.8964350486584584,-1.4160521939998492,1.0957159631081803
2021-12-03,-1.0309910377124736,1.4880738830224314,-1.1436491617758135,1.4775064471937973,1.0310601263366177,1.2615277342262956,-0.6388163967442865,0.38911445520765947,1.5167676534166659,0.6262860767763496,-0.16161666111955644,-0.734846922834952,-1.451274110147434,-0.9037089251125472,0.8712317650069245,-1.373943511851702,1.1691342951089911
2021-12-06,1.370203754950203,1.4512806463087067,-1.1228333793335483,1.4384681416149325,1.016867979127636,1.2270084335264577,-0.6142531244416451,0.37177438241355637,1.4712991496864947,0.6028522494761174,-0.11101917082546899,-0.7210871806722003,-1.4234794217914322,-0.9118800943450683,0.8470054823510947,-1.3339459376998124,1.2530687376075023
2021-12-07,2.298868611053503,1.4180155592340877,-1.105148844334083,1.4026919623152807,1.0029469663499393,1.193921330774745,-0.5897836364536565,0.3544269624164369,1.4290770131438535,0.5795605565349573,-0.043135225214621375,-0.7111512762185692,-1.396676874568278,-0.920157462152341,0.8237905047993054,-1.29585986209697,1.3506065048838174
2021-12-08,0.26735000462292724,1.388316659582707,-1.0911793526715818,1.3701236279881432,0.9892864426981542,1.1621481318302773,-0.5653469693277134,0.33705406815874217,1.389887309833218,0.5563660495678374,0.07982918768076301,-0.7071067811865449,-1.3708019331924959,-0.9285438430113787,0.8016563633894287,-1.2595106816706212,1.4662878298615094
2021-12-09,-0.9130062621789401,1.3418155171523058,-1.058439056152096,1.3247656245544206,0.9748725264782737,1.1355443312758198,-0.5414937260718613,0.35113736236250437,1.343285110287951,0.5637728283493944,0.059114208484862964,-0.6819943394704727,-1.3254021935644673,-0.9179394800768351,0.7753583502926362,-1.2201509728684095,1.4142135623730914
2021-12-10,0.988406350400723,2.9049321528063072,-2.1679428428055814,2.35277856272317,2.3817940046084964,2.5865360089569047,7.089746961781962,1.746867227808726,2.363051136122025,2.646287754794112,-3.6839845122246824,-0.657128740672769,-0.6135173198499188,-2.816689921690906,-0.3670339226879073,6.979671958608269,6.936915701818953
2021-12-13,-1.1294179776826494,2.695272803781027,-2.0701900899011827,2.2266919690489013,2.254586436656663,2.4244781271777813,5.232561753773423,1.7092622624118992,2.2347952698710234,2.4959268702888044,-3.3354270075035286,-0.6324555320336728,-0.5902234044607401,-2.6244136811507666,-0.39182408751490727,5.1851074210451715,5.159859455886865
2021-12-14,-0.9113317896335795,2.520447206815716,-1.9827981758354747,2.115762214222882,2.1424220990312883,2.2850937753670855,4.315360862403746,1.6733573624902978,2.1220927289102987,2.365198519878882,-3.06349993702363,-0.6079187588743279,-0.5670504268770312,-2.462059792425521,-0.41777605248707994,4.286976577180017,4.267962176650074
2021-12-15,1.7137104948024593,2.371546035544972,-1.9041185584110838,2.0170884710085515,2.042417076984543,2.1633388507429885,3.741132551742474,1.639018509016861,2.021931883091792,2.250028855967541,-2.843269494410803,-0.5834599659915761,-0.543953368100803,-2.322356926959508,-0.4450256334200403,3.7214377321103065,3.70561889003627
2021-12-16,-1.063521331786357,2.2425682536750773,-1.8328788066538952,1.9285022479226808,1.9524075729801373,2.055614228297547,3.3370157078395515,1.6061260557889145,1.9320675691313454,2.1474394528850316,-2.659872958949721,-0.5590169943749475,-0.5208854753255829,-2.2002931722172536,-0.47373143164775483,3.322135430060868,3.308261108034588
2021-12-17,-1.2705208771865724,2.1293043676143144,-1.7680858862730218,1.848346924010182,1.8707336959037622,1.9592729469321188,3.0318541257015204,1.5745728011860973,1.8507881880619743,2.05519509632231,-2.5038247119750925,-0.5345224838248511,-0.49779756710624196,-2.0922857675063655,-0.5040800908652617,3.019971716299258,3.007403161336909
