Date,Return,VaR,Breach,GARCH_VaR,LSTM_VaR
2022-01-03,0.0063740527,-0.016870387,False,-0.0154961139693766,-0.021077182
2022-01-04,-0.00062962197,-0.016849943,False,-0.01514624623265139,-0.021379307
2022-01-05,-0.019392759,-0.016833723,True,-0.014534540876828555,-0.021679748
2022-01-06,-0.00096376904,-0.017342485,False,-0.016521559431386224,-0.022168808
2022-01-07,-0.0040502166,-0.01691176,False,-0.01584529785461829,-0.022644652
2022-01-10,-0.0014410312,-0.016974695,False,-0.01530818323050898,-0.022927264
2022-01-11,0.009159985,-0.011405207,False,-0.014700318875218011,-0.023254143
2022-01-12,0.0028177544,-0.011183649,False,-0.014714438337238489,-0.022194682
2022-01-13,-0.014243615,-0.011387102,True,-0.014179848750704839,-0.020833027
2022-01-14,0.0008199803,-0.011876814,False,-0.01508625176594596,-0.01987534
2022-01-18,-0.018387945,-0.011500277,True,-0.014479524982102247,-0.019287657
2022-01-19,-0.0096895415,-0.012105182,False,-0.016235706012326444,-0.018839346
2022-01-20,-0.011037379,-0.011847466,False,-0.01618336290875943,-0.018633509
2022-01-21,-0.018914822,-0.011955872,True,-0.01631483498638625,-0.018461127
2022-01-24,0.002771739,-0.012272142,False,-0.017866789044580406,-0.018366734
2022-01-25,-0.012171906,-0.011772133,True,-0.017165612433645634,-0.018321136
2022-01-26,-0.0014966358,-0.012059383,False,-0.017364490872000378,-0.018211009
2022-01-27,-0.005384089,-0.011788063,False,-0.01665501488330191,-0.018192977
2022-01-28,0.024347646,-0.011802964,False,-0.01615412448563743,-0.018134642
2022-01-31,0.018885951,-0.011655055,False,-0.01906378345139746,-0.018063793
2022-02-01,0.0068630036,-0.011663474,False,-0.020190748355232147,-0.017851599
2022-02-02,0.0094225155,-0.011753805,False,-0.019583387375057937,-0.017738238
2022-02-03,-0.024391081,-0.011735238,True,-0.0192397268785278,-0.017712066
2022-02-04,0.00515693,-0.012772761,False,-0.021527714962820934,-0.017775442
2022-02-07,-0.0037017127,-0.011770986,False,-0.020738637605533034,-0.01790028
2022-02-08,0.008401208,-0.0118604675,False,-0.01992479218740686,-0.0178674
2022-02-09,0.014517208,-0.011780001,False,-0.019459518982764847,-0.01786072
2022-02-10,-0.018115725,-0.011862636,True,-0.019777909665741923,-0.017770417
2022-02-11,-0.018969454,-0.012903243,True,-0.020664445169301108,-0.018128542
2022-02-14,-0.0038405966,-0.013076961,False,-0.021594083894968905,-0.01852501
2022-02-15,0.015766721,-0.012252681,False,-0.02074206284563139,-0.019110687
2022-02-16,0.00088120776,-0.0118294135,False,-0.021120104743251586,-0.01987197
2022-02-17,-0.021173138,-0.012377173,True,-0.020220365067058554,-0.020149527
2022-02-18,-0.007166161,-0.013806373,False,-0.021637444826400704,-0.020367239
2022-02-22,-0.010142946,-0.013237134,False,-0.020965868271317314,-0.02115358
2022-02-23,-0.018412123,-0.013712741,True,-0.020596480445914302,-0.021781528
2022-02-24,0.014956856,-0.014475428,False,-0.02143379335013112,-0.02228543
2022-02-25,0.022372678,-0.013245888,False,-0.021621173219072535,-0.023495054
2022-02-28,-0.0024426035,-0.013304971,False,-0.023075966655376496,-0.024204712
2022-03-01,-0.015473504,-0.013869204,True,-0.022107859043172896,-0.024233863
2022-03-02,0.018642692,-0.014798425,False,-0.022304936131318728,-0.0243709
2022-03-03,-0.0052546663,-0.014473304,False,-0.022978562620220397,-0.025420606
2022-03-04,-0.007934042,-0.01509165,False,-0.022117336294570453,-0.02541758
2022-03-07,-0.02951816,-0.015258409,True,-0.021473884273089553,-0.025649639
2022-03-08,-0.0072337533,-0.016849004,False,-0.02457550386590449,-0.025487384
2022-03-09,0.025698248,-0.015243337,False,-0.0237395190680034,-0.02600338
2022-03-10,-0.004291814,-0.014703207,False,-0.025561946168928675,-0.026945097
2022-03-11,-0.012961545,-0.017469652,False,-0.024527418546210607,-0.025845997
2022-03-14,-0.0074210023,-0.017670982,False,-0.024197302780592046,-0.02545649
2022-03-15,0.021408575,-0.017614916,False,-0.023394835059473998,-0.025417855
2022-03-16,0.02238376,-0.017360777,False,-0.02442343630440175,-0.025290836
2022-03-17,0.012347817,-0.01735682,False,-0.025499923960341526,-0.02487912
2022-03-18,0.011662295,-0.017355703,False,-0.02503261919615174,-0.02465152
2022-03-21,-0.00043466035,-0.017359346,False,-0.024529022898347207,-0.024588544
2022-03-22,0.011304114,-0.017489873,False,-0.02346534140513158,-0.024642235
2022-03-23,-0.012272699,-0.017413236,False,-0.023035998455628225,-0.024691513
2022-03-24,0.014343913,-0.017775424,False,-0.02274228076204733,-0.02475051
2022-03-25,0.0050661704,-0.017562896,False,-0.022725239297025163,-0.024839466
2022-03-28,0.0071449555,-0.017718956,False,-0.021868131413405986,-0.024686188
2022-03-29,0.012256548,-0.017781809,False,-0.021181475251926846,-0.02465021
2022-03-30,-0.0062937,-0.017791279,False,-0.02103242786970689,-0.024548337
2022-03-31,-0.015652541,-0.017939843,False,-0.020336752164044684,-0.0245559
2022-04-01,0.0034102225,-0.018262021,False,-0.020739602272579503,-0.024745915
2022-04-04,0.008090938,-0.0178257,False,-0.019914867881135494,-0.02487622
2022-04-05,-0.012551721,-0.01776521,False,-0.019422832102636903,-0.024729304
2022-04-06,-0.009716917,-0.017885558,False,-0.019462314277793855,-0.024682356
2022-04-07,0.0042533856,-0.01770693,False,-0.019158045586681476,-0.024809696
2022-04-08,-0.0026510265,-0.017417781,False,-0.018450370263125297,-0.024799785
2022-04-11,-0.01687729,-0.017435655,False,-0.017715686997295855,-0.024691902
2022-04-12,-0.0034174477,-0.02059745,False,-0.018641206098094373,-0.024688344
2022-04-13,0.011174577,-0.019801848,False,-0.017923956501750493,-0.02431964
2022-04-14,-0.012144138,-0.018961944,False,-0.017914704916711335,-0.02360684
2022-04-18,-0.00020486828,-0.019323088,False,-0.018037302008971044,-0.022559643
2022-04-19,0.016057605,-0.018711008,False,-0.01728144686581215,-0.021734936
2022-04-20,-0.0006184751,-0.017900191,False,-0.018111174134687925,-0.021054037
2022-04-21,-0.014752949,-0.018176958,False,-0.017353790878657918,-0.020467073
2022-04-22,-0.027740054,-0.01847358,True,-0.01794227495322519,-0.020011785
2022-04-25,0.005697937,-0.018609256,False,-0.021350125138980276,-0.01967248
2022-04-26,-0.028146308,-0.017389096,True,-0.02060028593713955,-0.019595155
2022-04-27,0.002098047,-0.01832182,False,-0.023536427426572103,-0.01938995
2022-04-28,0.0247469,-0.01727911,False,-0.022538868770407207,-0.019397857
