Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread
1998-02-13,-0.4247813393238401,1.426299438928018,-1.5595551464145012,1.8884464194605612,1.7679380765850259,0.7555786346307674,0.8428697915155035,3.1305552822814016,1.6152522576028217,-0.06955122735913687,1.098407035938089,0.8376530527514936,2.302792464061575,-0.9345787146467949,-1.851063006134835
1998-02-17,0.13936554402245574,1.417420007025936,-1.5485001788974844,1.871781245387365,1.7528175351671305,0.7492960861101378,0.8376622911019961,3.0720017312809693,1.6011396051830342,-0.07744266907545508,1.0925793002536075,0.8316829838614676,2.2700461466901887,-0.9278876194311232,-1.8304031975157617
1998-02-18,0.6996244510590951,1.408743350356037,-1.5376850311222945,1.8555350141442009,1.738039015713458,0.7430422054814407,0.8325487568993224,3.0164603770933702,1.5872906706549688,-0.08546084055936175,1.0868964993066592,0.8257717429870878,2.238384701404319,-0.9212593922287169,-1.8102185295051445
1998-02-19,-0.40397944183774653,1.4002690662828001,-1.5271063298866596,1.8396952381837532,1.723592985931688,0.7368164142694156,0.8275328399809212,2.963686376686446,1.5736977338550406,-0.09361154765988787,1.0813622394943294,0.8199200379426249,2.2077463914543394,-0.9146937668438786,-1.7904892189648638
1998-02-20,0.40568316231622314,1.3919970846929457,-1.516761046677614,1.8242502408807013,1.7094704898699,0.7306181552313235,0.8226186219595091,2.9134624657394634,1.5603534526241016,-0.10190096161190665,1.0759805689150073,0.8141287093683431,2.1780743065296275,-0.9081905501099784,-1.7711966113774718
1998-02-23,0.2339534656628411,1.3839276796333548,-1.5066464958267038,1.8091891143239245,1.695663120428551,0.7244468931546094,0.8178106647549379,2.8655951146118297,1.5472508434165937,-0.11033564998546998,1.0707560186479947,0.8083987420821666,2.149315887640545,-0.9017496253162035,-1.752323099007007
1998-02-24,-0.7195576185498307,1.3760614830006672,-1.4967603341730706,1.7945016812981056,1.6821629944696368,0.7183021157913301,0.8131140677545513,2.819911321575619,1.5343832633622552,-0.11892261091907536,1.0656936495203069,0.8027312778541069,2.1214225080023597,-0.895370956068984,-1.7338520462026994
1998-02-25,0.9418007701150157,1.3683995004760077,-1.4871005622737012,1.7801784611485507,1.668962730351677,0.7121833349441905,0.8085345336650551,2.776255922213259,1.5217443936740043,-0.12766931105888069,1.0607991051923553,0.7971276298018977,2.094349102281147,-0.8890545906338672,-1.7157677211197642
1998-02-26,0.38167942898765395,1.3609431299259258,-1.4776655272155066,1.7662106392631747,1.6560554277415291,0.7060900877221797,0.8040784446241664,2.7344893196952227,1.5093282243064454,-0.13658372768960994,1.0560786725445819,0.7915892986387981,2.0680538377399844,-0.8828006668099012,-1.6980552332153267
1998-02-27,-0.04589886795664644,1.3536941825313678,-1.4684539270996533,1.7525900399430594,1.643434649573806,0.7000219379853954,0.7997529504740485,2.694485560402442,1.4971290397785761,-0.1456743956182556,1.0515393505289277,0.7861179910438139,2.042497821800183,-0.87660941739589,-1.6807004759505118
1998-03-02,-0.23807698309991582,1.3466549069435523,-1.4594648172863525,1.7393091024665355,1.6310944060480757,0.6939784780028189,0.7955660715147131,2.6561306945943275,1.485141406083225,-0.15495045946038866,1.047188928869155,0.7807156404705718,2.0176448413447976,-0.8704811763162565,-1.663690074193475
1998-03-03,0.25540682543047166,1.3398280168191181,-1.4506976185079183,1.7263608601831666,1.6190291405710295,0.687959330348069,0.7915268185773344,2.619321373668175,1.4733601586133385,-0.16442173208373456,1.043036078262849,0.77538443076716,1.9934611297703466,-0.8644163854839636,-1.6470113358739071
1998-03-04,-0.4890401147102586,1.3332167221368962,-1.4421521269790956,1.7137389225033108,1.60723371756794,0.6819641500650477,0.7876453339159234,2.583963644831986,1.4617803910428346,-0.1740987600884454,1.0390904540667472,0.770126823045786,1.9699151583618137,-0.858415602489208,-1.6306522074884415
1998-03-05,-1.1103280386159255,1.3268247647717732,-1.433828526658407,1.701437459676715,1.5957034121033857,0.6759926271373632,0.7839330572515868,2.5499719113275185,1.450397445106078,-0.1839928973520498,1.0353628158512769,0.7649455863217701,1.9469774490448288,-0.8524795092156617,-1.6146012330993234
1998-03-06,1.61937433740079,1.320656458874477,-1.4257274038413446,1.689451190280239,1.5844339012666409,0.6700444893028098,0.7804029223722425,2.5172680321461107,1.4392069012261617,-0.1941163878446252,1.0318651657112226,0.7598438325393325,1.9246204059733696,-0.8466089215013172,-1.598847516506509
1998-03-09,-0.3740552387873333,1.3147167366979169,-1.4178497642976262,1.677775371360804,1.5734212572922577,0.6641195052585619,0.7770695910664124,2.485780539816517,1.4282045699481922,-0.20448245913324978,1.0286109088406254,0.7548250567202219,1.9028181637538795,-0.8408047999788134,-1.5833806863066997
1998-03-10,0.8815704523245766,1.1285112848487195,-1.4071950894532412,1.8790884903016747,1.6353460930752841,-0.3452029379441193,1.980336202338013,4.5660576654543945,1.3382751797597798,0.9665109039453691,2.470785072208818,0.24954993635278955,-0.1155174057932613,-1.8681950945282608,-1.657987212595764
1998-03-11,0.24213604583940465,1.1203483961625407,-1.39671746323683,1.8617549175118677,1.620923755634882,-0.3462166254289671,1.9572105854702229,4.371029447296734,1.326947582122155,0.9588951828788336,2.438518652168686,0.24100253552992804,-0.1183538970660278,-1.8482513394130387,-1.6413692943322973
1998-03-12,0.013552194327197974,1.1122795714850238,-1.3864135251459457,1.844840601135995,1.6067759293125892,-0.3472314449730306,1.9346689388360845,4.197673369057525,1.3157702243955647,0.9513349853462525,2.4073961639194663,0.23225988030310796,-0.1211984364758756,-1.8287672634406091,-1.6250682504905987
1998-03-13,-0.2166944442421548,1.1043034781727508,-1.3762801128118993,1.8283318733412983,1.5928944275737618,-0.3482474011495353,1.9126851020834141,4.0422043498371725,1.3047390128100187,0.943829014663261,2.377355485414435,0.22330361681990424,-0.12405113318828713,-1.8097244575422793,-1.6090727436011512
1998-03-16,0.754421807652151,1.096418863918069,-1.3663142575442633,1.8122158902666612,1.5792714691188618,-0.34926449855151637,1.8912345251283076,3.9017036692402582,1.2938500021161075,0.9363760019634237,2.348339456244172,0.21411282341697732,-0.12691209777099835,-1.7911055527210635,-1.5933719882170154
1998-03-17,-0.016318043580992734,1.0886245567010056,-1.3565131805056165,1.7964805839717148,1.5658996566283825,-0.3502827417918351,1.870294142509029,3.7738795043127333,1.2830993886428672,0.9289747051254026,2.3202953980937204,0.20466349704562153,-0.12978144222173263,-1.7728941466795294,-1.5779557165394211
1998-03-18,0.29237008435956396,1.0809194649829919,-1.3468742895086676,1.7811146187149782,1.552771957111904,-0.35130213550344747,1.8498422595279753,3.6569037087774046,1.2724835037509068,0.9216239077376512,2.2931746919479923,0.1949279043923197,-0.13265927999656615,-1.7550747367478134,-1.562814146622979
1998-03-19,0.21944144588367012,1.0733025781514753,-1.3373951764322218,1.7661073511983847,1.539881683740948,-0.3523226843393154,1.829858448895835,3.5492977096552067,1.2619988076547142,0.9143224180986188,2.2669324043716554,0.18487375259815655,-0.13554572603894668,-1.7376326584859285,-1.5479379529345398
1998-03-20,0.6286547730009108,1.0657729672292817,-1.3280736152563684,1.7514487944581392,1.5272224790574314,-0.3533443929726766,1.8103234567512863,3.4498509553776593,1.251641883590047,0.9070690682505509,2.2415269563718208,0.1744631159681283,-0.13844089680937788,-1.720554029405385,-1.5333182390622644
1998-03-23,-0.40673797904206377,1.058329785859288,-1.318907560721992,1.7371295851198285,1.5147882994602688,-0.35436726609710123,1.7912191170668295,3.3575614793377095,1.2414094323041311,0.8998627130450558,2.216919829332383,0.16365102735254952,-0.1413449103157953,-1.7038256973172146,-1.5189465123914916
1998-03-24,0.6799088463808927,1.0509722715840353,-1.3098951476241358,1.7231409537697655,1.502573400882451,-0.35539130842676336,1.7725282735699315,3.271591822552358,1.2312982668480568,0.8927022292386845,2.193075303325742,0.1523836005207933,-0.14425788614464566,-1.6874351928677085,-1.5048146605818242
1998-03-25,-0.4134277156559708,1.0436997474355048,-1.301034690753372,1.7094746982252564,1.4905723255796157,-0.3564165246963206,1.7542347084113814,3.191235834215952,1.221305307652359,0.8855865146168901,2.169960223791166,0.14059548353318657,-0.14717994549269817,-1.6713706858708697,-1.4909149296957256
1998-03-26,-0.20915150879820027,1.0365116238589882,-1.2923246855048387,1.6961231595142987,1.4787798899597429,-0.35744291966129516,1.7363230769020337,3.1158933129657664,1.211427577867951,0.8785144871446937,2.1475437931426593,0.12820633652654326,-0.15011121119959925,-1.6556209450884032,-1.4772399038431114
1998-03-27,-0.5526058860455687,1.0294074009931016,-1.2837638091795847,1.6830792004006747,1.4671911733904834,-0.3584704980981342,1.7187788477166257,3.045050390006437,1.201662198956253,0.8714850841426297,2.125797384353341,0.11511585082212704,-0.1530518077812004,-1.6401753011450007,-1.4637824862190771
1998-03-30,-0.282683041268958,1.0223866713360286,-1.2753509230091842,1.6703361863137902,1.4558015079277442,-0.3594992648040913,1.7015882480312163,2.978264177977803,1.192006386513164,0.8644972614864238,2.104694373972294,0.10119652392879831,-0.15600186146367526,-1.6250236122991986,-1.4505358814232705
1998-03-31,0.5212372484770902,1.0154491228274645,-1.2670850749409126,1.6578879685643804,1.4446064689156066,-0.36052922459782655,1.684738213119916,2.9151506307266746,1.1824574463128459,0.8575499928290291,2.084209992377524,0.08628286668358129,-0.15896150021845382,-1.610156232818918,-1.4374935789595733
1998-04-01,0.37093904256148874,1.0085945423845912,-1.2589655032277234,1.6457288697476118,1.433601866413322,-0.36156038231914644,1.668216339988477,2.8553748491364246,1.1730127705582236,0.8506422688436525,2.0643211893652302,0.07015471621981748,-0.16193085379799235,-1.5955639837362607,-1.4246493378238967
1998-04-02,0.7989874398228725,1.0018228199314285,-1.2509916408755832,1.6338536712544975,1.4227837374105947,-0.3625927428293193,1.6520108446678297,2.7986432709910196,1.163669834326049,0.8437730964864644,2.045006513428535,0.05251036035722538,-0.16491005377240736,-1.5812381257788302,-1.4119971720961197
1998-04-03,0.068695200439166,0.995133952969043,-1.2431631210090193,1.6222576028311815,1.4121483387979732,-0.36362631101113946,1.6361105228307022,2.7446973267908743,1.15442619219523,0.8369414982777252,2.026246003297025,0.03292106506056484,-0.1678992335669969,-1.567170334294923,-1.3995313374595624
1998-04-06,-0.24524275864044576,0.9885280517405762,-1.2354797832260145,1.6109363341438154,1.4016921410636316,-0.3646610917692096,1.620504713429752,2.6933082469725402,1.1452794750479296,0.8301465116001039,2.0080210904959506,0.010749315279896877,-0.170898528500675,-1.5533526760079224,-1.3872463185780728
1998-04-07,-1.0663390572686948,0.9820053450498786,-1.227941681024371,1.5998859683247157,1.3914118226929622,-0.3656970900298634,1.6051832650867628,2.644272781385843,1.13622738703367,0.8233871880129977,1.9903145118462269,-0.015009947384767384,-0.1739080758253494,-1.5397775874511797,-1.37513681726682
1998-04-08,-0.7637774513103374,0.9755661868050453,-1.2205490903941032,1.5891030374935269,1.3813042652516034,-0.3667343107414131,1.5901365049901082,2.5974096474307755,1.1272677026873554,0.8166625925816997,1.9731102309681088,-0.04607036920853375,-0.17692801476626438,-1.5264378549490256,-1.3631977413982905
1998-04-09,0.5828711239690625,0.9682457140219674,-1.213302519685187,1.5763468821607074,1.3703260425889903,-0.3665644175773413,1.5747614180566263,2.552697173924447,1.118472426995125,0.8100628822229222,1.9553089821033267,-0.05806231066312401,-0.17812113446645444,-1.513326596022313,-1.3523728199523968
1998-04-13,-0.22939667438220748,1.0177442923005748,-0.6873509794197203,1.7146936910187143,1.377275199183433,-1.6430196307322782,1.2575612883300944,1.9097954437876328,1.5268361502322807,0.05665222713234106,0.5559683494933787,-0.5482939947889192,-1.0274889159625686,-1.500437242108434,-0.8986726600980816
1998-04-14,0.3386030271505526,1.0102495637152986,-0.6814121652292147,1.7001806645746016,1.3664184021596315,-1.6294268591702796,1.2471235702700725,1.8876426857360222,1.5125564701629035,0.05055818002703191,0.549850751025297,-0.5673576651253442,-1.0235247316984473,-1.4877635224960484,-0.891590791418602
1998-04-15,0.14091358873118762,1.0028250831661079,-0.6754991275897763,1.6859792725510108,1.3557223393951574,-1.6160570866481236,1.2368098513865617,1.8660286360343168,1.4985134393592063,0.04440881004512899,0.5437283010698479,-0.5873201171097624,-1.0195817282663093,-1.4752994493840876,-0.884554551664585
