Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,retail_sales,durable_orders,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread,hy_ccc_spread,corp_bond_spread
2015-01-02,-0.08645789552421491,-0.8768110087737315,-0.9976470555626089,1.6426089647526427,2.2505492874545197,2.3416781977592915,-0.1913658674171447,-0.0014111978935784947,1.4375960970065143,-0.6873194077307031,1.8533071090399909,-0.45993312053063573,-0.6334770090759757,-1.835109129413697,-1.9350368690686808,1.6752873625877154,1.2281119522603552
2015-01-05,-2.3883873486750913,-0.9264762486507889,-0.9840234325051522,1.6235442785007979,2.207339356909978,2.2838746021912426,-0.19053744153734806,-0.013095062402186334,1.4195253617566757,-0.6847421229477477,1.8134232536476997,-0.45993312053063207,-0.6263993742137485,-1.801989360604086,-1.8904188202445413,1.642857762872407,1.2096573584477401
2015-01-06,-1.1711742876792244,-0.981591345090529,-0.970709099635903,1.605710048299549,2.166920391379076,2.2297231218296476,-0.18970932882131405,-0.024987700447265806,1.4022662243857187,-0.6821733612561167,1.7753089479850548,-0.45993312053063207,-0.619367426581212,-1.7703792550393525,-1.8479385039990912,1.6116488302970278,1.1916555167521068
2015-01-07,1.4584543221368298,-1.0433659423757142,-0.9577042613607215,1.5891161163529381,2.129106409764957,2.1788719449680243,-0.18888152747295367,-0.0371026899491453,1.385816088336975,-0.6796130512823585,1.7388263483019015,-0.45993312053063207,-0.6123800254986036,-1.7401876681830915,-1.8074153585584818,1.5815784189154105,1.1740895725687628
2015-01-08,2.1966867639496392,-1.0559642498858,-0.9429857289604242,1.5620570808744343,2.0759351632898007,2.1205813427535585,-0.20334950263557763,-0.0520043442251517,1.364589042071647,-0.6758280148190808,1.7028781804531545,-0.44721361066116916,-0.6114403990821289,-1.7065649009903676,-1.7684955654407708,1.5559688920407273,1.1586951430017458
2015-01-09,-1.093806532700494,-1.0688270133297872,-0.9284766908848405,1.5359692703564511,2.025717557269892,2.0657184104835307,-0.218227131328431,-0.067344393944684,1.3440050979864793,-0.672060335863843,1.6683739692576478,-0.43437225807942,-0.6105019086102936,-1.6742917161469764,-1.7312447358551317,1.531309528615691,1.1437658303325946
2015-01-12,-1.0389652310956692,-3.812031660662614,-1.992595750364952,2.135742692427988,2.0270806662269374,1.7538976082777062,1.0173114928780527,0.4079898109012501,-0.1342873193016284,-0.8130513204271973,3.350892363906658,6.452495117446364,2.476120656051643,-3.2530339582716454,-1.909484394063629,2.445577757321103,1.941704787492349
2015-01-13,-0.3502610641651447,-3.6278491506838044,-1.9451703474414979,2.0874626774581584,1.9795643586181242,1.7172121852586384,1.0041497559950912,0.3950832512901731,-0.14659570260617066,-0.8072756460840392,3.1881601974204914,5.625429382738875,2.3979032107987206,-3.1091534107635295,-1.8660696932355756,2.3814712697228635,1.9091007913544864
2015-01-14,-0.7428490727265609,-3.4662087764551894,-1.9001330935735574,2.0418430848152633,1.9344804977217045,1.6820228189750084,0.9913488127674234,0.38201496411653624,-0.15916727226698332,-0.8015420932889662,3.0448256048205633,5.045072194943251,2.3253845007879823,-2.9811052998499674,-1.824692681567623,2.3216840254803732,1.8782554069676407
2015-01-15,-1.1772949565343525,-3.322789957970231,-1.857274015930133,1.9986561173641602,1.8916165075249651,1.648218573032888,0.9789144611472242,0.3687639852436101,-0.1720187599957443,-0.7958499239570032,2.9172337848366805,4.608455774783729,2.2578714704710245,-2.866132825971708,-1.7851843638971066,2.2657688960560547,1.849080697424729
2015-01-16,1.6459750458664653,-3.1943509457210797,-1.8164080757194343,1.9577025167045532,1.8507852239529923,1.6156995816237987,0.9668552175518665,0.35530681626552485,-0.18516831980962623,-0.7901984164836896,2.8026284278893696,4.264244856004981,2.1947837367400003,-2.762110017955669,-1.7473946733408467,2.2133446584053176,1.8215021327398138
2015-01-20,0.1647072070110359,-3.0784052778468647,-1.7773714749999985,1.9188073513891661,1.8118211332851912,1.5843756589202003,0.9551827244645935,0.3416169331846621,-0.1986356929746976,-0.7845868652562142,2.6988860916668655,3.983595776327526,2.13563103971626,-2.6673674438186556,-1.7111898198837503,2.1640843876072613,1.7954576360403327
2015-01-21,0.5610818978423385,-2.973009469657424,-1.7400186114239464,1.8818165703738576,1.7745772726305988,1.5541651161553331,0.9439122635936866,0.3276641727830796,-0.21244239701035003,-0.7790145801819928,2.604340686645101,3.7488874375112777,2.0799959779478954,-2.5805734092021626,-1.6764500795896455,2.1177063055629244,1.7708969013008744
2015-01-22,1.834612341304581,-2.876619387972576,-1.7042195506619817,1.8465941669700197,1.7389226592455178,1.5249937506608897,0.9330634041553153,0.31341395794145793,-0.22661194303585272,-0.7734808862339784,2.51766403221882,3.5486650248379346,2.027520623645888,-2.500650902993087,-1.6430679403883106,2.0739665017282176,1.7477809657345689
2015-01-23,-0.7079146940923616,-2.787990501554411,-1.6698579155775102,1.8130198343418105,1.7047401455298345,1.4967939780467334,0.922660826101227,0.2988263080620882,-0.24117008664661033,-0.7679851230119724,2.437782469317696,3.37511590047525,1.9778960274282695,-2.4267182344305995,-1.6109465383706232,2.032653097811462,1.7260820309484173
2015-01-26,0.27311758904250266,-2.706106996075576,-1.6368291132720882,1.7809870204157754,1.6719246191298818,1.469504084140374,0.9127353725201754,0.2838545585433882,-0.25614511863638484,-0.7625266443193035,2.3638173311923745,3.222703573549109,1.9308539028699787,-2.358045767021267,-1.579998332263356,1.9935815390133278,1.705783538051032
