run_dir,seq_length,z_window,use_returns,use_spx_close,refit,timeframe,calibration,calib_window,use_cls_token,layers,head_size,num_heads,ff_dim,dropout,attn_dropout,n_periods,breach_rate,breach_rate_std,coverage_error,coverage_error_std,cvar,cvar_std,rmse,rmse_std,mae,mae_std,pinball,pinball_std,brier,brier_std,kupiec_pass_rate,christoffersen_cc_pass_rate,d_model,model_size,head
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250906_011033_63326726,120,252,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.052093995559264895,0.08932441491180185,0.00209399555926491,0.08932441491180185,-0.0792032026996215,0.0889134514202519,0.17982336133718488,0.09585149078507132,0.17616581195034084,0.09678479976925623,0.009430681559024313,0.0039442988485890295,0.049384596003338416,0.08039197342062165,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_141737_74b2a01b,30,126,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.04249011857707509,0.10946101364886857,-0.007509881422924889,0.1094610136488686,-0.05985262850299475,0.04762399336323145,0.14405272924341256,0.09696031085517415,0.1413714461959898,0.09834129693156385,0.0077655226923524865,0.004320706652081434,0.04074110671936759,0.09851491228398174,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_183103_cf409dd5,60,252,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.038790561647328824,0.09967590983401717,-0.011209438352671163,0.09967590983401717,-0.07661631843075149,0.0671130702830851,0.13181338878348464,0.08251157960720254,0.12898960663005704,0.08306257866449031,0.0069153601070865624,0.003678287150525167,0.037411505482595926,0.08970831885061539,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_152857_2b239554,30,252,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.014971551064643613,0.02237589085915831,-0.035028448935356366,0.022375890859158327,-0.0575810614973306,0.029733793176099057,0.13980325823649759,0.09843748673539163,0.13438808592036364,0.09724065966698854,0.0070265776157611625,0.004709927059783781,0.01597439595817925,0.020138301773242464,0.25,0.125,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_141737_cb3d4b26,30,63,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.0049407114624505635,0.010221423352557877,-0.0450592885375494,0.010221423352557907,-0.10996275239934523,0.08165943927013586,0.15106184035539624,0.07597655296222397,0.147488759830594,0.07620262474392174,0.007496567734051451,0.0037551736562220247,0.006946640316205526,0.00919928101730211,0.125,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_194241_8d582a00,120,63,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.0034584980237154,0.007764937571888181,-0.04654150197628458,0.007764937571888216,-0.09926681220531461,0.0205737426877022,0.19509069249033928,0.12839518120433352,0.19361779280006883,0.12909675430335252,0.009737917047459575,0.0064043871142795954,0.005612648221343862,0.006988443814699358,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_163149_a164d557,60,126,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.0024703557312252874,0.004391400403812036,-0.04752964426877469,0.0043914004038120786,-0.0933984145522117,0.0035758987069130013,0.7081841807812452,1.445412892479947,0.7054281951859593,1.446444300266776,0.035304894234286566,0.07230798731506195,0.00472332015810275,0.003952260363430816,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_205238_5c6dcd46,120,126,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.0019821663843402875,0.00396727693844787,-0.0480178336156597,0.003967276938447877,-0.08179892040789125,0.038041634485125556,0.18578842561691997,0.13256567688876614,0.18338235793635244,0.13387187039908005,0.009183174377540076,0.006681396846255513,0.0042839497459062625,0.0035705492446030823,0.0,0.0,256,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/big/run_20250905_161446_52f5887f,60,63,True,False,Y,daily,none,252,True,6,32,8,1024,0.1,0.1,8,0.0005040322580645125,0.00133354400759303,-0.04949596774193547,0.0013335440075930636,-0.0492156036198139,0.0,0.204891768284142,0.08958960634031886,0.20159216597676274,0.09120392480713375,0.010081918793730375,0.004556832916053196,0.0029536290322580627,0.0012001896068337303,0.0,0.0,256,Base,CLS
