Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread
1986-08-14,0.15281506444965534,1.2819033903751174,-0.6956370877092312,1.7077200680495053,0.7028426066323996,-0.8274822015008325,-0.448956747870923,-0.19718962686611402,1.2999022819702384,-2.2165502469048626,0.9983386460883231,-0.4488393293966412,-0.6414341307358752
1986-08-15,0.30961022564182855,1.2747074368420586,-0.689692450064283,1.695611663829939,0.6965930816763283,-0.822533094140093,-0.45475125636893676,-0.20363578031167917,1.290254753264616,-2.185756293917875,0.9904663560188719,-0.4428080863510772,-0.6352856182437596
1986-08-18,-0.02862201079498152,1.2676858440259406,-0.6837750188727707,1.6838164137493472,0.6903619354136835,-0.8176104812630547,-0.46060565258282343,-0.21015658137346607,1.2807212351543757,-2.155932004761417,0.982655250232383,-0.43675881995150206,-0.6291462593710693
1986-08-19,-0.5731451794413432,1.2608404407743048,-0.6778847119742732,1.6723299094766422,0.6841483894697088,-0.8127139634196497,-0.46652138324536535,-0.2167543929631227,1.2712990104278465,-2.127024229923611,0.9749038984467034,-0.4306902012480836,-0.623015176155597
1986-08-20,1.4802018458382553,1.2541734258355033,-0.6720215050322513,1.6611482737506298,0.677951667705781,-0.8078431479652987,-0.4724999433610462,-0.22343167871967048,1.2619854489796676,-2.098983811560858,0.9672109030768198,-0.4246008544075697,-0.6168914811235162
1986-08-21,-0.1885002444525579,1.2476873927794843,-0.6661854369659841,1.6502681574998346,0.6717709957633026,-0.8029976488945062,-0.4785428783308619,-0.23019100875468185,1.2527780041988597,-2.071765205168672,0.9595748979743416,-0.4184893535084998,-0.6107742762406506
1986-08-22,0.11104243203837395,1.2413853581871106,-0.6603766161248606,1.6396867396644081,0.6656056006151138,-0.7981770866797574,-0.4846517861929088,-0.23703506580429926,1.2436742095378925,-2.0453261442064017,0.9519945472140345,-0.41235421909079156,-0.6046626518131075
1986-08-25,-1.3087384522073866,1.2352707935254341,-0.6545952273145003,1.629401729790469,0.6594547101252114,-0.7933810881144602,-0.4908283199862597,-0.24396665182272492,1.2346716752522355,-2.019627342026002,0.944468543924881,-0.4061939144358452,-0.5985556853325913
1986-08-26,2.31635962990411,1.229347661192553,-0.6488415398034899,1.6194113734997684,0.6533175526169985,-0.7886092861604399,-0.49707419024629873,-0.25098869505526145,1.2257680853003454,-1.9946322262958283,0.9369956091632841,-0.40000684155059396,-0.5924524402612821
1986-08-27,0.073348039728704,1.2236204552971832,-0.6431159164618163,1.6097144609689626,0.6471933564526513,-0.7838613197996155,-0.5033911676402252,-0.25810425763283484,1.216961194394898,-1.9703067018119393,0.9295744908261423,-0.3937913368258865,-0.5863519647507013
1986-08-28,-0.3655130560626733,1.2180942478323706,-0.6374188242093144,1.6003103385910353,0.6410813496246347,-0.7791368338897817,-0.5097810857521654,-0.2653165437342254,1.2082488251965893,-1.9466189381773618,0.9222039626016478,-0.38754566633607723,-0.5802532902884604
1986-08-29,-0.10159060995414153,1.2127747410143601,-0.631750845985279,1.591198924029987,0.6349807593616026,-0.7744354790241731,-0.5162458440280585,-0.2726289083670412,1.1996288656423821,-1.9235391793238379,0.9148828229557473,-0.38126802074278104,-0.5741554302662
1986-09-02,-2.233113097619611,1.20766832669457,-0.6261126944895745,1.5823807249270436,0.6288908117513813,-0.7697569113951721,-0.5227874108912857,-0.2800448668238154,1.191099266400617,-1.9010395722677607,0.9076098941523143,-0.374956509761231,-0.5680573784613742
1986-09-03,0.614358294056911,1.202782153912371,-0.620505227994021,1.5738568615660262,0.6228107313843253,-0.7651007926612357,-0.5294078270408978,-0.287568104875726,1.1826580384459853,-1.8790940128448914,0.9003840213051665,-0.36860915614254436,-0.5619581074247998
1986-09-04,1.646261340231558,1.1981242058513062,-0.6149294685810278,1.565629093865879,0.6167397410208452,-0.7604667898178096,-0.5361092089452504,-0.2952024897730628,1.1743032507476374,-1.8576780064684062,0.8932040714601481,-0.3622238891193406,-0.5558565667650677
1986-09-05,-1.7167129165731996,1.1937033876961345,-0.6093866232382738,1.5576998531336654,0.6106770612875299,-0.7558545750714981,-0.5428937525449244,-0.30295208212932895,1.1660330280643156,-1.8367685422101354,0.8860689327055659,-0.35579853725541616,-0.5497516813199886
1986-09-08,-1.2384353120532146,1.1895296271745426,-0.6038781083265777,1.5500722790910053,0.6046219104079005,-0.7512638257174392,-0.5497637371799088,-0.310821148774359,1.1578455488406132,-1.8163439787232154,0.8789775133093585,-0.34933082063244875,-0.5436423492042055
1986-09-09,-0.3581992493403839,1.1856139899131444,-0.5984055780468361,1.5427502627755727,0.598573503974294,-0.7466942240200213,-0.5567215297573628,-0.31881417667155204,1.1497390431989123,-1.7963839407113003,0.8719287408814176,-0.342818342297808,-0.5375274397209328
1986-09-10,-0.4285855433051692,1.4157510385123033,-1.341640786499869,1.7660268219393704,0.268491923952377,-1.2284752527551672,-0.28119195575620576,-1.2924280480734736,0.17547115443995673,-2.447580410870471,2.5614506964564505,0.34546546766791886,-0.1762394221994799
1986-09-11,-5.490266464593783,1.4067080318961225,-1.33102452929232,1.7527866805364658,0.2630654726576623,-1.2187817133279053,-0.28454752310743053,-1.2823964923588431,0.1721821238748145,-2.408871517445231,2.545157214268242,0.34995336320401077,-0.17018552431004333
