period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,model
2001,0.0,-0.05,,0.15883247554302216,0.15666311979293823,0.007833156734704971,0.0025000000000000014,25.441473966625082,4.560084953475983e-07,-0.0,1.0,25.338887427449986,3.145795641229335e-06,Transformer
2001,0.06854838709677419,0.018548387096774185,-0.025322625413537025,0.025502293105122375,0.021490695736896104,0.0014784979931711589,0.06419354838709675,1.6179771690328366,0.20337407330715407,0.7002532229904875,0.4026986207372698,1.7431710622874736,0.41828781484342215,GARCH
2001,0.008064516129032258,-0.041935483870967745,-0.02713715098798275,0.6046536564826965,0.49856898188591003,0.024986686185002327,0.009758064516129027,13.954276236021975,0.00018731109281022558,0.01629339126451854,0.8984294672917086,18.22933616154913,0.00011003983946642927,LSTM
