group,run_id,period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p,cfg_seq_length,cfg_z_window,cfg_use_cls_token,cfg_zscore,cfg_layers,cfg_head_size,cfg_num_heads,cfg_ff_dim,cfg_dropout,cfg_attn_dropout,cfg_calibration,cfg_refit,cfg_timeframe,cfg_use_returns,cfg_use_spx_close,cfg_data_start_year,cfg_end_date
big,run_20250905_141737_74b2a01b,2022,0.0,-0.05,,0.0957989618182182,0.0930318981409072,0.0046515949070453,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,30,126,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1987,0.0039525691699604,-0.0460474308300395,-0.2046693116426468,0.1120936721563339,0.1109336912631988,0.0058861286379396,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,1998,0.0,-0.05,,0.3334154784679413,0.3299939036369324,0.0164996962994337,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2001,0.0,-0.05,,0.1588324755430221,0.1566631197929382,0.0078331567347049,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2008,0.0316205533596837,-0.0183794466403162,-0.0053783906623721,0.1243703737854957,0.1083940342068672,0.0060442802496254,0.0309584980237154,2.057937164431977,0.1514150272768269,38.746093420890006,4.826752774773906e-10,40.76583596308108,1.4054363941895014e-09,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2011,0.0,-0.05,,0.0876616612076759,0.0854645818471908,0.004273229278624,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2015,0.0,-0.05,,0.0810453593730926,0.0802234932780265,0.0040111751295626,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2020,0.0039525691699604,-0.0460474308300395,-0.1198405548930168,0.1266125291585922,0.1246378868818283,0.0062449071556329,0.0060573122529644,18.780463728065595,1.4666177877982488e-05,0.0079681483695357,0.9288717178366276,18.69378181642608,8.723622332411924e-05,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_141737_cb3d4b26,2022,0.0,-0.05,,0.1844631731510162,0.18359936773777,0.0091799683868885,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,30,63,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1987,0.0,-0.05,,0.4391210675239563,0.4357775747776031,0.0217888783663511,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,1998,0.0,-0.05,,0.3938330709934234,0.3905165791511535,0.0195258315652608,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2001,0.0,-0.05,,0.1496541053056717,0.1468744575977325,0.0073437229730188,0.0025,25.44147396662508,4.560084953475983e-07,-0.0,1.0,25.338887427449983,3.145795641229335e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2008,0.0,-0.05,,0.1558108180761337,0.150501474738121,0.0075250738300383,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2011,0.0,-0.05,,0.0623206198215484,0.0591652356088161,0.002958261873573,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2015,0.0,-0.05,,0.1802727431058883,0.1797617673873901,0.008988088928163,0.0025,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2020,0.0,-0.05,,0.4326186180114746,0.4060207605361938,0.0203010383993387,0.0025,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_151051_3be1e596,2022,0.0,-0.05,,0.0999587625265121,0.0959590375423431,0.0047979522496461,0.0025,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06,30,126,False,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
big,run_20250905_152857_2b239554,1987,0.0158102766798418,-0.0341897233201581,-0.0945653617382049,0.0454614125192165,0.0418775416910648,0.0028838873840868,0.0167292490118577,8.396734825690384,0.003758955951977,4.130104763110296,0.0421267427704328,12.456189848800276,0.0019732074275424,30,252,True,True,6,32,8,1024,0.1,0.1,none,Y,daily,True,False,1950,2024-12-31
