run_dir,seq_length,z_window,use_returns,use_spx_close,refit,timeframe,calibration,calib_window,use_cls_token,layers,head_size,num_heads,ff_dim,dropout,attn_dropout,n_periods,breach_rate,breach_rate_std,coverage_error,coverage_error_std,cvar,cvar_std,rmse,rmse_std,mae,mae_std,pinball,pinball_std,brier,brier_std,kupiec_pass_rate,christoffersen_cc_pass_rate,group_dir,model_size_dir,head_dir,dashboard_scope,source_path,d_model,model_size,head
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_124153_3049e83c,120,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0435332826420648,0.0734343242841902,-0.006466717357935,0.0734343242841901,-0.0188532698899506,0.0087460013185119,0.2247847542166709,0.2864440099346197,0.2061582054011523,0.2587869277651204,0.0109752249700249,0.0127093277652435,0.0416799543778583,0.0660908918557711,0.375,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_123530_1dcc6cfc,60,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0580339880205634,0.1083666710074737,0.0080339880205634,0.1083666710074737,-0.0727420700713991,0.0688556635468816,0.1275262893177568,0.1127444885029063,0.1241463895421474,0.1123605509400145,0.0067127817746949,0.0051955833189706,0.054730589218507,0.0975300039067264,0.25,0.25,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121658_6075f4b0,60,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0391083807689125,0.0551165084658356,-0.0108916192310874,0.0551165084658356,-0.0777561921626329,0.0646126337777356,0.0803289241157471,0.0663843291066204,0.0740095702931284,0.0627231411755443,0.0043830732465721,0.0028777477119185,0.0376975426920212,0.049604857619252,0.25,0.25,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_4898a8c3,30,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0629894367378686,0.0884689750475068,0.0129894367378686,0.0884689750475068,-0.0330193093046545,0.0201303218146517,0.1893886290490627,0.1918465771569213,0.1734971727710217,0.1771040634756793,0.0129470413812668,0.0141585972180521,0.0591904930640817,0.0796220775427561,0.375,0.25,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_122617_94bc2f17,60,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0327936325467938,0.0499697476128436,-0.0172063674532061,0.0499697476128436,-0.030083928523319,0.0238679482045057,0.2497382257133722,0.2646298429577495,0.2261285840068012,0.241144832780505,0.0122201661724829,0.0129221752923565,0.0320142692921143,0.0449727728515592,0.125,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_125044_04e19497,120,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0740235228856829,0.1149483014728761,0.0240235228856829,0.114948301472876,-0.048851472698152,0.0322574495252455,0.119452588725835,0.1079035891670662,0.1162416473962366,0.1088217520704565,0.0065139619691762,0.0049112263165512,0.0691211705971146,0.1034534713255885,0.125,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_131749_ca03bc0b,120,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0144067996787553,0.0272811876583289,-0.0355932003212446,0.0272811876583289,-0.0471678394824266,0.0175245385617018,0.2070315843448042,0.1884309941270074,0.2034367097076028,0.1890410630377398,0.0103363121306755,0.0093122591446282,0.0154661197108797,0.024553068892496,0.125,0.25,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_7106bab1,30,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.085765151851787,0.0833110928562082,0.035765151851787,0.0833110928562082,-0.0237829351764438,0.0231806361014674,0.1916396508459001,0.2658848587646212,0.1626812189351767,0.2267330842650765,0.0195336887700249,0.0322855267809917,0.0796886366666083,0.0749799835705874,0.5,0.375,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_d00f0d9d,30,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0986617711349219,0.1317789633079289,0.048661771134922,0.1317789633079289,-0.0300702122525156,0.0179995152762915,0.2651440745685249,0.4064516352198122,0.229444291209802,0.3348304942002624,0.0465173189586493,0.1059905965265469,0.0912955940214297,0.118601066977136,0.0,0.0,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_125306_ef2c0a29,120,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1023679097182767,0.2292038889055672,0.0523679097182768,0.2292038889055671,-0.0530296150994087,0.0634534560935003,0.1332763968966901,0.0979642845370347,0.1226285602897405,0.094687303035364,0.0102758926805108,0.0095811148349307,0.0946311187464491,0.2062835000150105,0.25,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121622_b26d5add,30,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1225281054713325,0.2405114378809673,0.0725281054713325,0.2405114378809672,-0.0308248325949534,0.0162370755393832,0.1136711458675563,0.1300121339026251,0.1093785259872674,0.130012134794657,0.011269896000158,0.0147791622283575,0.1127752949241992,0.2164602940928705,0.0,0.0,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_5620a31e,30,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1267235680347608,0.2041581911008814,0.0767235680347608,0.2041581911008814,-0.0312138203977761,0.0228054132718202,0.1949779577553272,0.2296809436936346,0.1856041473802178,0.2243726652206014,0.0326812391722341,0.0638037736169833,0.1165512112312847,0.1837423719907933,0.125,0.375,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121746_c2894926,60,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1452423515865924,0.2222918450905936,0.0952423515865924,0.2222918450905935,-0.0336412156466394,0.0285346378088101,0.2667586291208863,0.5003839692852492,0.2441745228134095,0.4626542684759789,0.0229067628097254,0.0382928544268328,0.1332181164279331,0.2000626605815342,0.125,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_122523_bd1b713c,60,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1481274225514655,0.1773882405208284,0.0981274225514655,0.1773882405208284,-0.0364706212809929,0.0391659555470777,0.1147126129362731,0.0828350824015179,0.1049417207250371,0.0844987560221353,0.0099996571661904,0.0077660095765496,0.1358146802963189,0.1596494164687455,0.125,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121635_30b317f6,30,252,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1514708388355105,0.240885591052446,0.1014708388355105,0.240885591052446,-0.0180398161901393,0.0174288530339366,0.1170303972903638,0.0726453828000317,0.1035809065215289,0.0612031969910325,0.0238703041977714,0.0488274424955837,0.1388237549519595,0.2167970319472015,0.0,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_131940_b8987fcf,120,252,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.2342117273424652,0.2574647174152055,0.1842117273424652,0.2574647174152055,-0.0154736468793998,0.021855673254154,0.1726103753317147,0.1309963737295768,0.158724317792803,0.1285453749099581,0.0241694875876418,0.0178463012724062,0.2132905546082187,0.2317182456736849,0.125,0.125,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_123809_0b502516,120,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.2832089341209767,0.4104072455494099,0.2332089341209766,0.4104072455494099,-0.0302469724726203,0.0276708889888198,0.122991555603221,0.0992811009247854,0.1150899971835314,0.0959678924208389,0.0505999188317218,0.0820905976905233,0.257388040708879,0.369366520994469,0.0,0.0,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_123606_62a9a500,60,252,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.3930381768202121,0.3441067572876475,0.343038176820212,0.3441067572876475,-0.0089932663298289,0.0106346824451255,0.1125358496792613,0.092409933226731,0.0950058421585708,0.0722943893831179,0.0454367271158843,0.0588021208238495,0.3562343591381908,0.3096960815588828,0.0,0.0,base,,,group,outputs/runs_dashboard/base/runs_summary.csv,,,
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_123530_1dcc6cfc,60,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0580339880205634,0.1083666710074737,0.0080339880205634,0.1083666710074737,-0.0727420700713991,0.0688556635468816,0.1275262893177568,0.1127444885029063,0.1241463895421474,0.1123605509400145,0.0067127817746949,0.0051955833189706,0.054730589218507,0.0975300039067264,0.25,0.25,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121658_6075f4b0,60,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0391083807689125,0.0551165084658356,-0.0108916192310874,0.0551165084658356,-0.0777561921626329,0.0646126337777356,0.0803289241157471,0.0663843291066204,0.0740095702931284,0.0627231411755443,0.0043830732465721,0.0028777477119185,0.0376975426920212,0.049604857619252,0.25,0.25,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_4898a8c3,30,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0629894367378686,0.0884689750475068,0.0129894367378686,0.0884689750475068,-0.0330193093046545,0.0201303218146517,0.1893886290490627,0.1918465771569213,0.1734971727710217,0.1771040634756793,0.0129470413812668,0.0141585972180521,0.0591904930640817,0.0796220775427561,0.375,0.25,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_125044_04e19497,120,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0740235228856829,0.1149483014728761,0.0240235228856829,0.114948301472876,-0.048851472698152,0.0322574495252455,0.119452588725835,0.1079035891670662,0.1162416473962366,0.1088217520704565,0.0065139619691762,0.0049112263165512,0.0691211705971146,0.1034534713255885,0.125,0.125,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_131749_ca03bc0b,120,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.0144067996787553,0.0272811876583289,-0.0355932003212446,0.0272811876583289,-0.0471678394824266,0.0175245385617018,0.2070315843448042,0.1884309941270074,0.2034367097076028,0.1890410630377398,0.0103363121306755,0.0093122591446282,0.0154661197108797,0.024553068892496,0.125,0.25,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121622_b26d5add,30,252,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1225281054713325,0.2405114378809673,0.0725281054713325,0.2405114378809672,-0.0308248325949534,0.0162370755393832,0.1136711458675563,0.1300121339026251,0.1093785259872674,0.130012134794657,0.011269896000158,0.0147791622283575,0.1127752949241992,0.2164602940928705,0.0,0.0,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_5620a31e,30,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1267235680347608,0.2041581911008814,0.0767235680347608,0.2041581911008814,-0.0312138203977761,0.0228054132718202,0.1949779577553272,0.2296809436936346,0.1856041473802178,0.2243726652206014,0.0326812391722341,0.0638037736169833,0.1165512112312847,0.1837423719907933,0.125,0.375,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_122523_bd1b713c,60,126,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.1481274225514655,0.1773882405208284,0.0981274225514655,0.1773882405208284,-0.0364706212809929,0.0391659555470777,0.1147126129362731,0.0828350824015179,0.1049417207250371,0.0844987560221353,0.0099996571661904,0.0077660095765496,0.1358146802963189,0.1596494164687455,0.125,0.125,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_123809_0b502516,120,63,True,False,Y,daily,none,252,True,4,16,4,128,0.1,0.1,8,0.2832089341209767,0.4104072455494099,0.2332089341209766,0.4104072455494099,-0.0302469724726203,0.0276708889888198,0.122991555603221,0.0992811009247854,0.1150899971835314,0.0959678924208389,0.0505999188317218,0.0820905976905233,0.257388040708879,0.369366520994469,0.0,0.0,base,base,cls-head,head,outputs/runs_dashboard/base/base/cls-head/runs_summary.csv,64.0,Base,CLS
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_124153_3049e83c,120,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0435332826420648,0.0734343242841902,-0.006466717357935,0.0734343242841901,-0.0188532698899506,0.0087460013185119,0.2247847542166709,0.2864440099346197,0.2061582054011523,0.2587869277651204,0.0109752249700249,0.0127093277652435,0.0416799543778583,0.0660908918557711,0.375,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_122617_94bc2f17,60,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0327936325467938,0.0499697476128436,-0.0172063674532061,0.0499697476128436,-0.030083928523319,0.0238679482045057,0.2497382257133722,0.2646298429577495,0.2261285840068012,0.241144832780505,0.0122201661724829,0.0129221752923565,0.0320142692921143,0.0449727728515592,0.125,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_7106bab1,30,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.085765151851787,0.0833110928562082,0.035765151851787,0.0833110928562082,-0.0237829351764438,0.0231806361014674,0.1916396508459001,0.2658848587646212,0.1626812189351767,0.2267330842650765,0.0195336887700249,0.0322855267809917,0.0796886366666083,0.0749799835705874,0.5,0.375,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_120706_d00f0d9d,30,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.0986617711349219,0.1317789633079289,0.048661771134922,0.1317789633079289,-0.0300702122525156,0.0179995152762915,0.2651440745685249,0.4064516352198122,0.229444291209802,0.3348304942002624,0.0465173189586493,0.1059905965265469,0.0912955940214297,0.118601066977136,0.0,0.0,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_125306_ef2c0a29,120,126,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1023679097182767,0.2292038889055672,0.0523679097182768,0.2292038889055671,-0.0530296150994087,0.0634534560935003,0.1332763968966901,0.0979642845370347,0.1226285602897405,0.094687303035364,0.0102758926805108,0.0095811148349307,0.0946311187464491,0.2062835000150105,0.25,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121746_c2894926,60,63,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1452423515865924,0.2222918450905936,0.0952423515865924,0.2222918450905935,-0.0336412156466394,0.0285346378088101,0.2667586291208863,0.5003839692852492,0.2441745228134095,0.4626542684759789,0.0229067628097254,0.0382928544268328,0.1332181164279331,0.2000626605815342,0.125,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_121635_30b317f6,30,252,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.1514708388355105,0.240885591052446,0.1014708388355105,0.240885591052446,-0.0180398161901393,0.0174288530339366,0.1170303972903638,0.0726453828000317,0.1035809065215289,0.0612031969910325,0.0238703041977714,0.0488274424955837,0.1388237549519595,0.2167970319472015,0.0,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
/Users/sdiz/Desktop/BA/Projekt/outputs/base/run_20250905_131940_b8987fcf,120,252,True,False,Y,daily,none,252,False,4,16,4,128,0.1,0.1,8,0.2342117273424652,0.2574647174152055,0.1842117273424652,0.2574647174152055,-0.0154736468793998,0.021855673254154,0.1726103753317147,0.1309963737295768,0.158724317792803,0.1285453749099581,0.0241694875876418,0.0178463012724062,0.2132905546082187,0.2317182456736849,0.125,0.125,base,base,last-token,head,outputs/runs_dashboard/base/base/last-token/runs_summary.csv,64.0,Base,Last
