period,breach_rate,coverage_error,cvar,rmse,mae,pinball,brier,kupiec_LR,kupiec_p,christoffersen_ind_LR,christoffersen_ind_p,christoffersen_cc_LR,christoffersen_cc_p
1987,0.0,-0.05,,0.35028529167175293,0.34938472509384155,0.017469234764575958,0.002500000000000001,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06
1998,0.0,-0.05,,0.3701818585395813,0.3698423504829407,0.018492119386792183,0.002500000000000001,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06
2001,0.0,-0.05,,0.07188916951417923,0.06626247614622116,0.0033131239470094442,0.0025000000000000014,25.441473966625082,4.560084953475983e-07,-0.0,1.0,25.338887427449986,3.145795641229335e-06
2008,0.0,-0.05,,0.14968763291835785,0.14689978957176208,0.007344989571720362,0.002500000000000001,25.95440690950059,3.4957650949621474e-07,-0.0,1.0,25.85182037132549,2.434156700453849e-06
2011,0.011904761904761904,-0.0380952380952381,-0.04375728592276573,0.053129907697439194,0.04931362718343735,0.002546201692894101,0.013214285714285713,10.969410311999859,0.0009262823124654018,0.07258241480941673,0.7876132395985955,10.96340645804276,0.004162234418720928
2015,0.0,-0.05,,0.04252332076430321,0.041055869311094284,0.002052793512120843,0.002500000000000001,25.851820320925487,3.686568671972143e-07,-0.0,1.0,25.74923378255039,2.562270211004052e-06
2020,0.003952569169960474,-0.04604743083003953,-0.11984055489301682,0.11439023166894913,0.11087524890899658,0.0055756899528205395,0.006057312252964426,18.780463728065595,1.4666177877982488e-05,0.007968148369535775,0.9288717178366275,18.69378181642608,8.723622332411924e-05
2022,0.0,-0.05,,0.3342199921607971,0.33342477679252625,0.01667124219238758,0.0025000000000000005,25.749233732350387,3.887813449885393e-07,-0.0,1.0,25.64664719377529,2.697126537899001e-06
