Date,Return,VaR,Breach,GARCH_VaR,LSTM_VaR
1998-01-02,0.004750456,-0.3901891,False,-0.017935150866419145,
1998-01-05,0.002081996,-0.3909498,False,-0.017434427267836856,
1998-01-06,-0.01073617,-0.39179987,False,-0.016869250189450465,
1998-01-07,-0.0026692224,-0.392802,False,-0.016865672242670642,
1998-01-08,-0.0082469005,-0.39379865,False,-0.016337181209569493,
1998-01-09,-0.029663706,-0.39479393,False,-0.01613763817190352,
1998-01-12,0.012417963,-0.39572495,False,-0.019629318323955033,
1998-01-13,0.013745566,-0.39254242,False,-0.019603261186074646,
1998-01-14,0.0061126826,-0.38948923,False,-0.019721527475561475,
1998-01-15,-0.0075265905,-0.38692832,False,-0.019204679073157815,
1998-01-16,0.011338687,-0.38477808,False,-0.01879478411783137,
1998-01-20,0.01777409,-0.38275915,False,-0.018718257791478687,
1998-01-21,-0.007960329,-0.3807757,False,-0.019439998547750595,
1998-01-22,-0.008003646,-0.37921757,False,-0.01904659100535269,
1998-01-23,-0.0056591122,-0.37765104,False,-0.018676785982506834,
1998-01-26,-0.00066835975,-0.37599534,False,-0.0181852061859295,
1998-01-27,0.012612997,-0.37263483,False,-0.017572171581641392,
1998-01-28,0.008709833,-0.36915237,False,-0.017720057210622333,
1998-01-29,0.008215137,-0.3657508,False,-0.017476532862032008,
1998-01-30,-0.0052866708,-0.3624668,False,-0.017208107038657484,
1998-02-02,0.021412238,-0.35928553,False,-0.016765958526054236,
1998-02-03,0.004723981,-0.35581833,False,-0.018345593418656797,
1998-02-04,0.00089465646,-0.3524434,False,-0.017825505417385885,
1998-02-05,-0.0033370208,-0.34904796,False,-0.017228126970200503,
1998-02-06,0.008888579,-0.34571737,False,-0.016704097751887113,
1998-02-09,-0.0016988638,-0.342336,False,-0.016536489138658655,
1998-02-10,0.008182144,-0.33911157,False,-0.01600026095781843,
1998-02-11,0.0009813446,-0.33816892,False,-0.015815600544239382,
1998-02-12,0.0040489845,-0.33742356,False,-0.015298309544456004,
1998-02-13,-0.0039545256,-0.33664948,False,-0.014885509954275152,
1998-02-17,0.0026173992,-0.33563632,False,-0.014487397793389745,
1998-02-18,0.009112544,-0.33464044,False,-0.01405729814376035,
1998-02-19,-0.0036818143,-0.33360833,False,-0.014088619001675042,
1998-02-20,0.0057668453,-0.33261412,False,-0.01371514999660076,
1998-02-23,0.003800054,-0.33162868,False,-0.01347731025490127,
1998-02-24,-0.0073014777,-0.3306846,False,-0.013137644785579711,
1998-02-25,0.011974039,-0.32971704,False,-0.013056376711062473,
1998-02-26,0.005532668,-0.3317743,False,-0.013528234856457117,
1998-02-27,0.00063883,-0.3338533,False,-0.0132846528195246,
1998-03-02,-0.0015629012,-0.3359757,False,-0.012866502593041505,
1998-03-03,0.004123383,-0.33810586,False,-0.012478749044663728,
1998-03-04,-0.0044581504,-0.34039956,False,-0.012204070397112222,
1998-03-05,-0.011724965,-0.3428641,False,-0.011962687231298957,
1998-03-06,0.019940961,-0.3451873,False,-0.012515933248000868,
1998-03-09,-0.0032015867,-0.34739232,False,-0.014531770038194662,
1998-03-10,0.01134641,-0.34973913,False,-0.01411919185642761,
1998-03-11,0.003965206,-0.35187167,False,-0.014404075120122574,
1998-03-12,0.0013571492,-0.3540488,False,-0.014028625052121269,
1998-03-13,-0.0012244453,-0.35604745,False,-0.013588601496372319,
1998-03-16,0.0099756075,-0.3579389,False,-0.01316467793771174,
1998-03-17,0.0010932683,-0.35958368,False,-0.01336331770496559,
1998-03-18,0.0046925526,-0.36144525,False,-0.012946839410574111,
1998-03-19,0.0038875106,-0.3631493,False,-0.012680755672174727,
1998-03-20,0.008644304,-0.3648808,False,-0.012383652043622849,
1998-03-23,-0.0032843128,-0.36656183,False,-0.012491992345019284,
1998-03-24,0.009219091,-0.36838967,False,-0.01217556296267584,
1998-03-25,-0.0033645101,-0.370062,False,-0.012367661116498058,
1998-03-26,-0.0010254779,-0.36978644,False,-0.012060670100955123,
1998-03-27,-0.0048692836,-0.36944926,False,-0.01169783885935303,
1998-03-30,-0.0016796592,-0.36910236,False,-0.011510284813946175,
1998-03-31,0.007452473,-0.36871117,False,-0.011183750271674649,
1998-04-01,0.0058089625,-0.36827856,False,-0.011255828874546707,
1998-04-02,0.0107025085,-0.36799282,False,-0.011166100582193781,
1998-04-03,0.002401712,-0.3677351,False,-0.011655062953847103,
1998-04-06,-0.0011756893,-0.36766547,False,-0.01134311261271297,
1998-04-07,-0.010549462,-0.36762768,False,-0.011013450939421706,
1998-04-08,-0.0071200253,-0.36758637,False,-0.011496595011993944,
1998-04-09,0.008187736,-0.36755937,False,-0.011510965046329579,
1998-04-13,-0.0008824426,-0.36733586,False,-0.011638063760627537,
1998-04-14,0.0054610376,-0.36562663,False,-0.01129132455771747,
1998-04-15,0.0031995934,-0.36398125,False,-0.011171073970750744,
1998-04-16,-0.009961318,-0.36255938,False,-0.010914511079637316,
1998-04-17,0.013129688,-0.3613127,False,-0.011323066529778391,
1998-04-20,0.0008283933,-0.35999113,False,-0.01218380791128718,
1998-04-21,0.002687687,-0.3589626,False,-0.011813262054506314,
1998-04-22,0.0034348967,-0.35776597,False,-0.011504300010173872,
1998-04-23,-0.009694556,-0.35643476,False,-0.011242585854959289,
1998-04-24,-0.010432423,-0.35515827,False,-0.011580912567319405,
1998-04-27,-0.019279705,-0.3538692,False,-0.011986800642202297,
1998-04-28,-0.0013161537,-0.35257077,False,-0.013962441322721975,
1998-04-29,0.0087640975,-0.35122418,False,-0.013524492744161723,
1998-04-30,0.01564927,-0.34973514,False,-0.013558634171980319,
1998-05-01,0.008320216,-0.3481664,False,-0.014553219501264265,
1998-05-04,0.000954457,-0.3466748,False,-0.014472026086508005,
1998-05-05,-0.005855202,-0.34530193,False,-0.014008445351610645,
1998-05-06,-0.009484497,-0.34388715,False,-0.013760636814095657,
1998-05-07,-0.008851346,-0.34247667,False,-0.013854245086140159,
1998-05-08,0.011870628,-0.34105408,False,-0.013873323139631038,
1998-05-11,-0.0013536195,-0.339504,False,-0.014249480783735682,
1998-05-12,0.008268294,-0.33855557,False,-0.013800319050889426,
1998-05-13,0.0027513655,-0.33765906,False,-0.013764983141285003,
1998-05-14,-0.001331704,-0.33680433,False,-0.013370427241959278,
1998-05-15,-0.007732456,-0.33590025,False,-0.012957252449177229,
1998-05-18,-0.0026246554,-0.3351457,False,-0.0129283332990165,
1998-05-19,0.0033459996,-0.33446568,False,-0.01256651355191863,
1998-05-20,0.008598348,-0.33382112,False,-0.012249268261932041,
1998-05-21,-0.003949783,-0.33320552,False,-0.012363162207536978,
1998-05-22,-0.0037411575,-0.33270317,False,-0.012084975216733958,
1998-05-26,-0.014813504,-0.33224905,False,-0.011809805775457639,
1998-05-27,-0.0016362033,-0.33273417,False,-0.012903035662314153,
1998-05-28,0.0049165427,-0.3330924,False,-0.012515243802496549,
1998-05-29,-0.0061771404,-0.33348316,False,-0.0122858656853245,
1998-06-01,0.00014671,-0.33398336,False,-0.012161983561456785,
1998-06-02,0.002053191,-0.3347609,False,-0.011787812703222392,
1998-06-03,-0.009595498,-0.33543247,False,-0.011458887809345591,
1998-06-04,0.011175432,-0.3360433,False,-0.011763071691073683,
1998-06-05,0.017381722,-0.33644468,False,-0.012256472848625927,
1998-06-08,0.0016698557,-0.33659953,False,-0.013776895082562248,
1998-06-09,0.002411056,-0.3370003,False,-0.01335298061098726,
1998-06-10,-0.0054809996,-0.33751595,False,-0.012965674284951486,
1998-06-11,-0.015913324,-0.3379367,False,-0.012749435215113989,
1998-06-12,0.0038919128,-0.33847648,False,-0.013905708625275796,
1998-06-15,-0.019866366,-0.3391301,False,-0.013550143338681334,
1998-06-16,0.009823452,-0.33981383,False,-0.015353502333625285,
1998-06-17,0.017947959,-0.34040552,False,-0.01536440439293462,
1998-06-18,-0.0006683981,-0.34092027,False,-0.016515256547013153,
1998-06-19,-0.0051700342,-0.34161854,False,-0.01596757015143664,
