Date,returns,pce_price_index,unemployment_rate,nonfarm_payrolls,industrial_production,capacity_utilization,housing_starts,building_permits,consumer_confidence,fed_funds,epu_index,t10y2y_spread,t10y3m_spread
1986-11-25,0.3033351822326165,1.4089859019922462,0.7325198740332266,1.41300310219697,1.831437337527253,1.6777808194587178,-1.0101943979735446,-1.0323664300863022,0.619038462652206,-0.9264318215678002,-1.001838800567673,0.6910768415469123,0.6343498003623815
1986-11-26,0.24989495700960432,1.3654603248448782,0.7325198740332266,1.3686489376647297,1.7537002790439231,1.6338850716819715,-0.9791865525413953,-1.0107677162171318,0.6490817982055318,-0.9058536925545592,-0.9853493769161106,0.6728941976364636,0.6098996398544764
1986-11-28,0.18956534879990772,1.3245102656894137,0.7325198740332266,1.3268830768483995,1.6823740015182918,1.5922912332516899,-0.9491187102900043,-0.9914714956042483,0.6808906985029652,-0.8872586079174456,-0.9692136657897324,0.6567175994197371,0.585545146415491
1986-12-01,-0.0750120680166784,1.2859319644335538,0.7325198740332266,1.287487302874386,1.6165344269633233,1.5527870291134716,-0.9199088236436028,-0.9748697620782573,0.7146922645554532,-0.8710488658133171,-0.9534155789814882,0.6434178954638241,0.5612283494735598
1986-12-02,1.860122163809475,1.2495607855098212,0.7325198740332266,1.2502819982970124,1.5554323666244758,1.5151866232149895,-0.8914818082846492,-0.9615668796504341,0.7507567273688277,-0.8578525889887657,-0.9379399940185201,0.6345807243832026,0.5368875945465893
1986-12-03,-0.06238809495265692,1.2152680950865478,0.7325198740332266,1.215122225306212,1.4984529058532212,1.4793265162004041,-0.8637685720625139,-0.9525101340275204,0.7894086937437911,-0.8486769652378482,-0.9227726794596337,0.6333697737981671,0.5124563417485227
1986-12-04,-0.3330528238998315,1.1829598921485485,0.7325198740332266,1.1818954011143121,1.4450857520620868,1.4450621959415566,-0.8367051715221719,-0.9492359889172044,0.8310422102772336,-0.8452107966611391,-0.9079002271217372,0.6470629491922418,0.4878617921804655
1986-12-05,-0.7485117047115271,1.1525772798786424,0.7325198740332266,1.150520537519741,1.3949032087542883,1.412265382792561,-0.8102320718831163,-0.9543732604291358,0.8761412822779371,-0.8504808763312968,-0.8933099904864107,0.6970287344175781,0.4630233952098859
1986-12-08,-0.03085063236993037,1.1240990848452512,0.7325198740332266,1.1209491790193948,1.3475435585196243,1.380821748587165,-0.7842934903910471,-0.972787361537801,0.9253083523618636,-0.8704722250861123,-0.878990028629655,0.8905881248488632,0.43785146641956374
1986-12-09,-0.7501833612938176,1.0899974805097705,0.707106781186544,1.0869562244680808,1.3033677452577375,1.3346647409541492,-0.758170068475138,-0.9430816794645295,0.9138942832739739,-0.8429272304235091,-0.8512861708138398,0.8626621856275087,0.41517013837078387
1986-12-10,0.6894138758211187,1.8654788793900243,-1.4142135623730692,1.8556460088744007,2.501345130855135,2.5309574815627007,-1.6947461068340588,-2.2383478541340396,-1.6351859161540465,0.5133625158187983,-1.001410277057918,-3.3407830683608792,-1.520226260291714
1986-12-11,-1.5439667449313037,1.793482094686834,-1.414213562373088,1.7844547528973531,2.3563224105594625,2.3804517637177947,-1.6369477045991074,-2.1332354402539346,-1.5722157105083332,0.5358683880214772,-0.9717887107483038,-3.0831320798910267,-1.512704360963357
1986-12-12,-0.5464887414187387,1.7276675638112322,-1.4142135623730692,1.7193341080709212,2.2304208637266587,2.250219866912733,-1.5836158874801043,-2.039772655073949,-1.5135911828936937,0.5593038203679305,-0.9431673335645692,-2.8722813232690068,-1.5052589697485985
1986-12-15,0.2950616771186081,1.667242130206354,-1.414213562373088,1.6595124816101132,2.1196679999154506,2.1359510168770495,-1.534297236926538,-1.9560116224115727,-1.4587629465482512,0.5837578410434296,-0.9154895077751681,-2.695320088266846,-1.4978886823513682
1986-12-16,0.7650641814953449,1.6115702537257879,-1.414213562373088,1.6043711129274634,2.021170251494871,2.034527088332926,-1.4886305797298904,-1.8804633637286052,-1.4072722599728469,0.6093317101474979,-0.8887102957490013,-2.5438384712502704,-1.4905921304228296
1986-12-17,-1.348345274187353,1.5601413816457808,-1.4142135623730692,1.5534127733700733,1.9327645401277704,1.9436301055166656,-1.4463336448647777,-1.8119743067483445,-1.3587324409735162,0.636141200290488,-0.86279730762831,-2.412090756622102,-1.483367980383108
1986-12-18,-0.5096062097624064,1.512546692952738,-1.414213562373088,1.5062394568294992,1.8527986307773,1.8614972350172236,-1.4071945205248289,-1.749642954877442,-1.3128147250555502,0.6643194212112875,-0.8377323714608649,-2.295999161483446,-1.4762149322899412
1986-12-19,1.3437206949444678,1.4684627324278,-1.4142135623730692,1.4625367125114412,1.7799876222747482,1.7867619903618814,-1.3710673282869075,-1.6927627277609711,-1.2692373617151147,0.6940203491501838,-0.8135143630035097,-2.192578241960003,-1.4691317187520627
1986-12-22,-0.5895619036034071,1.4276403859563724,-1.414213562373088,1.4220631612988348,1.713317322975443,1.718348006483556,-1.3378720476732362,-1.6407825454509402,-1.2277571048032552,0.7254232792065248,-0.7901637577777554,-2.0995849305836467,-1.4621171038852259
1986-12-23,-1.2556027773271923,1.3898983146427855,-1.414213562373088,1.3846443781243625,1.6519775384633748,1.6553960564841559,-1.3075989835678499,-1.5932800147882935,-1.1881624969107176,0.758738500910136,-0.7677298594230499,-2.015296589956287,-1.4551698823089256
1986-12-24,0.08145426753083813,1.3551205031265143,-1.4142135623730692,1.350170848569498,1.5953150544109032,1.5972127701677994,-1.2803191075706006,-1.5499441359498463,-1.1502685145619709,0.7942146160357422,-0.7463023684356354,-1.9383651689324835,-1.4482888781819405
